OrderNumber,OrderStatus,CustomerNumber,CustomerName,OrderDate,ShipDate,PromisedDate,Closed,CreditHold,OnHold,BlanketOrder,Amount,OrderType,CustomerPurchaseOrderNumber,SalesAgent,Division,Warehouse,TaxCode,ShipperID,Attention,FOB,FreightOption,FreightAmount,FreightCost,Email,FreeField1,FreeField2,OrderRemarks,InternalRemarks,OrderRemark3,OrderRemark4,ShipToSequence,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToZip,ShipToCountry,Phone,ShipFromName,ShipFromAddress1,ShipFromAddress2,ShipFromAddress3,ShipFromCity,ShipFromState,ShipFromZip,ShipFromCountry,MiscCharge1,MiscCharge1GL,MiscCharge1Reason,MiscCharge1Tax,MiscCharge2,MiscCharge2GL,MiscCharge2Reason,MiscCharge2Tax,MiscCharge3,MiscCharge3GL,MiscCharge3Reason,MiscCharge3Tax,MiscCharge4,MiscCharge4GL,MiscCharge4Reason,MiscCharge4Tax,NumberOfPallets,ShippingZone,Truck,TruckRunId,TruckRunDate,StopNumber,StandingOrderRelease,ExternalTracking,CreateDate,UpdateDate,items,CustomFields,Month,Week
900026,Entered,0005290,BASF Mobile Emissions Catalyst,2024-05-24 04:00:00,2024-09-09T00:00:00-04:00,2024-09-09T00:00:00-04:00,True,False,False,False,1020.0,1,6000123617,0012,1,1,100,TRUCK,,ExWorks San Antonio,COLLECT,,,,,,,"SAGE SO 0875407

SPECIAL INSTRUCTIONS:

Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Hydroxide - White (4 drums / pallet)

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

The following information must be on the BOL:

P.O. # 6000123617, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday, 
September 4, 2024

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:  TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

CC Galvin Maehew <galvin.maehew@basf-catalystsmetals.com> when sending order confirmations

Invoice Submssion Mailbox: Payables-Invoice-US32@basf-catalystsmetals.com",,,1,BASF Mobile Emissions Catalyst,9800 Kellner Road,,,Huntsville,AL,35824,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-09T15:54:22.743-04:00,2024-09-09T15:55:01.083-04:00,[],{},2024-05-01,2024-05-20
900027,Entered,0014236,APV Engineered Coatings,2024-08-12 04:00:00,2024-09-09T00:00:00-04:00,2024-09-09T00:00:00-04:00,True,True,False,False,5200.0,1,P241751,00,1,1,100,TRUCK,,"San Antonio, TX",COLLECT,,,,,,,"S/O P241751

On all orders, include :
APV part number 362131 on container.
Batch/lot number on invoice.
COA with shipment

Shipping instrucitions  
Must email logistics@apvcoatings.com. They will get all the info and send a truck or routing instructions. 

APV Requires The following information: 
APV PO Nunber: PO #P241751: 
Pick up date and time:
Pick up adrdess:
Pick up No.:
Number of pieces:
Weight and Dimension:
NMFC ITEM / CLASS:
Protect From Freeze:
APV BOL OR Supplier: 
APV Schedule Pickup:",,,1,APV Engineered Coatings,39 W. Emerling,,,Akron,OH,44301,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-09T16:07:42.53-04:00,2024-09-09T16:21:33.847-04:00,[],{},2024-08-01,2024-08-12
900028,Entered,0005115,Aldon Corporation,2024-08-13 04:00:00,2024-09-11T00:00:00-04:00,2024-09-11T00:00:00-04:00,True,False,False,False,2070.2304,1,241016,0006,1,1,100,FEDEX FRT ECO,1,Exworks-San AntonioT,COLLECT,,,jheiman@aldon-chem.com,,,PO No. 241016,"FED EX FREIGHT ACCOUNT NO. 84903610  

Provide updated Safety Data Sheet & Certificate of Analysis VIA Email to jheiman@aldon-chem.com

Email tracking number to  John Heiman @ jheiman@aldon-chem.com",,,-1,Aldon Corporation,221 Rochester Street,,,Avon,NY,14414,,(585)226-6177,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T09:46:59.477-04:00,2024-09-12T12:37:25.04-04:00,[],{},2024-08-01,2024-08-12
900029,Entered,0005044,"Alfie Packers, Inc.",2024-07-23 04:00:00,2024-09-10T00:00:00-04:00,2024-09-10T00:00:00-04:00,True,False,False,False,2741.76,1,2024AP1628,0000,1,1,100,TRUCK,,"San Antonio, TX",COLLECT,,,,,,,"Do not insure shipments

For orders for code 90539, include desiccant packs in container and double seal the material's packaging to prevent moisture absorption. 

Shippng provider: 
Panama Transfer Inc.
Attn: Katie
panamakatie@panamatransfer.com
800 489-2088 ext 515
The quote number is 119663624

If needed - Customer Account Number:  201342
 
Send invoice by mail (USPS)",,,-1,"Alfie Packers, Inc.","8901 J. Street, Suite 10",,,Omaha,NE,68127,,(800)333-7845,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T09:53:10.22-04:00,2024-09-10T11:42:03-04:00,[],{},2024-07-01,2024-07-22
900030,Entered,0008525,"Strem Chemicals, Inc.",2024-09-06 04:00:00,2024-09-11T00:00:00-04:00,2024-09-11T00:00:00-04:00,True,True,False,False,1188.2,1,P24090045,0012,1,1,100,UPS GROUND,,ExWorks-SanAntonioTX,COLLECT,,,pam@strem.com,,,PO No. P24090045,"SAGE SO 0879246

UPS Acct. No. 041-835

Okay per Pam Johnson to ship via UPS Ground when FedEx Ground for hazardous shipments is not allowed. UPS $10.00 hazardous fee is acceptable. Approval for poison packs is required.

Include the country of origin, color and form of the material on the tech data and email prior to shipment to purchasing agent on PO P24090045 for approval prior to shipping.

Email invoice to AP-NBPT@ascensusspecialties.com, cc purchasing agent Clark Webb at cwebb@ascensusspecialties.com

Email tracking number and SDS to logistics-nbt@ascensusspecialties.com and purchasing agent on PO.",,,-1,"Strem Chemicals, Inc.",7 Mulliken Way,Dexter Industrial Park,,Newburyport,MA,01950-4098,,(978) 499-1600,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T10:37:18.607-04:00,2024-09-12T17:00:19.663-04:00,[],{},2024-09-01,2024-09-02
900031,Entered,0009954,"Univar Solutions USA, Inc.",2024-09-09 04:00:00,2024-09-12T00:00:00-04:00,2024-09-12T00:00:00-04:00,True,False,False,False,3496.0,1,4527161836,0006,1,1,100,FEDEX PRIORITY,1,"San Antonio, TX",COLLECT,,,judy.nunn@univarusa.com,,,,"SAGE SO 0879301

UNIVAR will arrange freight. Please contact purchasing agent Julyn Davis at 214-980-0698, email is julyn.davis@univarsolutions.com for instructions.
Delivery between the hours of 8:00AM - 1:00PM 

Customer marterial number must be on all paperwok: RQ53970
Customer PO number must be on all paperwork: WP051389.
Releases against contact 4622023454.

Docs to be faxed/emailed  before delivery: 

Docs required with delivery 

Tech data requires Chief Chemist name and signature

Send invoices to:
Univar Solutions USA Inc.
Attn: Accounts Payable
6000 Parkwood Place
Dublin OH 43016
Email: poinvoice@univarsolutions.com                 
                 
Send inquiries and statements to: poinvoice@univarsolutions.com",,,8,TECHNIC INC,300 Park E. Dr.,,,Woonsocket,RI,02895,USA,(513) 714-5206,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T10:47:28.657-04:00,2024-09-12T17:03:46.06-04:00,[],{},2024-09-01,2024-09-09
900032,Entered,0008499,Linde Advanced Material,2024-09-09 04:00:00,2024-09-12T00:00:00-04:00,2024-09-12T00:00:00-04:00,True,True,False,False,202.55,1,698373REV 0,0006,1,1,100,UPS GROUND,,"San Antonio, TX",COLLECT,,,diane.quirion@linde.com,,,,"S/O 0879279

UPS ACCOUNT 22E130 (BILLING ZIP 14150) 

PO # 698373 Rev. 0 and Noah Code No. 16599  and Pixar Part number if specified must appear on all documentation. 

All drums must be secured to skid. 

Material must be packaged with single lot per skid. 
Do not mix lots on skids. 

Mixed skids will ne rejected and repackeage at seller's ecpense. 

Maimum skid weight not to exceed 3500 pounds. 
Tota package height (including skid) must ot exceed 84 inches. 

Do not use packing peanuts 

Skids must be 42""x 42"" Hardwood only. 

Do not double stack drums on skid!

Mark B/L:
Delivery on Semi with Trailet only! 
Deliveries on straight trucks will  be rejected. 
Deliveries must be made between 8:00AM - 3:30PM. 

Do not delcare value for insurance 

**SDS & COA must be emailed to the following parties prior to shipment of goods**
randy.roberts@linde.com 
shane.rentfrows@linde.com 

Email Invoice to:  diane_quirion@linde.com",,,-1,Linde Advanced Material,Technologies Inc.,1500 Polco Street,,Indianapolis,IN,46222,USA,(317) 240-2500,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T11:05:58.37-04:00,2024-09-12T17:16:33.19-04:00,[],{},2024-09-01,2024-09-09
900033,Entered,0011418,Nutrisol LLC,2024-08-29 04:00:00,2024-09-12T00:00:00-04:00,2024-09-12T00:00:00-04:00,True,True,False,False,9077.117,1,3618,0012,1,1,100,TRUCK,,"San Antonio, TX",COLLECT,,,bhagen@nutrisolsolutions.com,,,,"S/O 878993

For truck shipments: 
Contact Danielle Edmonds: dedmonds@nutrisolsolutions.com
on the day the material is to ship to make arrangements for the truck.  

Mark B/L:  Shipping/Receiving dock time 3 pm to 5 pm

Email tracking number to:
Brent Hagen at bhagen@nutrisol.com
Heidi Wright at hwright@nutrisol.com
Danielle Edmonds at dedmonds@nutrisol.com
                           
Manufacture and Retest Date required on all TDS

Email invoices: ap@nutrisol.com",,,-1,Nutrisol LLC,2705 N. Mule Ranch Road,,,Corinne,UT,84307,USA,(435) 744-1035,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T11:22:12.543-04:00,2024-09-12T16:48:07.007-04:00,[],{},2024-08-01,2024-08-26
900034,Entered,0014275,SKINN Cosmetics,2024-09-09 04:00:00,2024-09-11T00:00:00-04:00,2024-09-11T00:00:00-04:00,True,True,False,False,0.0,1,Email SAMPLE,0006,1,1,100,FEDEX FIRST,Yalda,Exwork-SanAntonioTX,COLLECT,,,,,,*** SAMPLE FOR EVALUATION***,"SAGE SO 0879334

FedEx Account # 6983-8835-8",,,-1,SKINN Cosmetics,2555 S. Dominguez Hills Dr.,.,,Compton,CA,90220,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T12:19:18.913-04:00,2024-09-12T12:49:18.66-04:00,[],{},2024-09-01,2024-09-09
900035,Entered,0012063,HACH Company,2024-09-05 04:00:00,2024-09-13T00:00:00-04:00,2024-09-13T00:00:00-04:00,True,True,False,False,210.0,1,677443,0024,1,1,100,"San Antonio, TX",,ExWorks San Antonio,COLLECT,,,,,,,"S/O  0879202

FedEx Ground/Air Acct. No. 0503-0114-1 (Ames, IA)

Ground shipments > 400 lbs or hazards, ship via FedEx Freight Priority (for Ames, IA and Loveland, CO)  (Includes Sodium Cyanide and Potassium Cyanide)

ALWAYS okay to ship early unless otherwise notified for end of year purchases

Do not declare or insure any shipment. HACH is self-insured.

All shipping documents and product labels must contain PO Number 677443.

Email tracking number to David Moore at damoore@hach.com

Email invoice to accountspayable@hach.com and damoore@hach.com

Send TDS to David Moore at  damoore@hach.com and Dennis Mokaya at dmokaya@hach.com

Send copy of packing slip with every shipment.",,,1,HACH Company,100 Dayton Ave,,,Ames,IA,50010,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T12:39:53.177-04:00,2024-09-13T16:33:07.893-04:00,[],{},2024-09-01,2024-09-02
900036,Entered,0011916,ETH Zürich,2024-04-08 04:00:00,2024-09-17T00:00:00-04:00,2024-09-17T00:00:00-04:00,True,True,False,False,3948.0,1,4500320190,0006,1,1,100,FEDEX INTL ECON,1,Exworks-SanAntonioTx,,,,,,,,"FedEx Acct. No. 1447 6356 4

ZAZ (customs account): 22086-6 (the dicslosure of the ZAZ No. to uninvolved third parties is strictly prohibited!) 
VAT Nr.: CHE-115-203.630 MwSt
UID-Nr.: CHE-115.203.630


The ZAZ account number of ETH Zürich must be indicated on all customs declarations.
The ZAZ account number may only be used for deliveries ordered and paid by ETH Zurich.
If import charges are not billed through our ZAZ account, we DO NOT accept any charges for capital provision fee

All required shipping documents (e.g. commercial invoices, waybills) must be filled out completely and correctly. The 
value of the goods, the type of goods and all required customs tariff numbers must be clearly indicated on the commercial or proforma invoices. The supplier of the goods must be clearly visible on each declaration.

It is mandatory that all import documents contain the specific reference number 4500320190, of ETH Zürich. Please make sure that this number is clearly and correctly indicated on all relevant documents, including commercial invoices, freight documents and customs declarations.

For deliveries that require special customs procedures (e.g. temporary imports), please inform the PES department or 
the recipient in advance. Make sure that all customs declarations and documents fulfill the legal requirements and allow for smooth clearance at the border

Contact information of the PES department:
Phone: +41 44 632 35 17
E-Mail: import@ethz.ch",,,-1,ETH Zürich,Dept. Procurement & Export Srv,Einkaufskoordination,"Scheuchzerstrasse 70, SEW E",.,.,.,SWITZERLAND,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-10T15:49:08.427-04:00,2024-09-18T11:42:30.67-04:00,[],{},2024-04-01,2024-04-08
900037,Entered,0012798,SpaceX,2024-08-05 04:00:00,2024-09-17T00:00:00-04:00,2024-09-17T00:00:00-04:00,True,True,False,False,1704.0,1,2814121,0012,1,1,100,TRUCK,,ExWorks-SanAntonioTx,THIRD PARTY,,,,,,PO No. 2814121,"Line Item: 1

Contact Freight Saver (spacex@freightsaver.com) for this LTL shipment.

Send tracking number to Erik.Thompson@spacex.com and David DiMeo at  david.dimeo@spacex.com

Add Retest/expiration dates on the Certificate of Compliance 

Include SpaceX PO No. 2814121 on all shipping documents 

Include ASN No. on Packing list

Email ASN number to Starlink Drop Ship at StarlinkDropShip@spacex.com

Email  invoice to: invoices@spacex.com

Other inquiries to: accountspayable@spacex.com

THIS COMPLETES YOUR ORDER",,,3,Space Exploration Technologies,12520 Wilkie Ave,,,Hawthorne,CA,90250,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-11T10:39:51.6-04:00,2024-09-17T17:28:13.51-04:00,[],{},2024-08-01,2024-08-05
900038,Entered,0009198,"Yee Young Cerachem, Ltd.",2024-04-03 04:00:00,2024-09-16T00:00:00-04:00,2024-09-24T00:00:00-04:00,True,True,False,False,7162.5,1,YM-8045,0024,1,1,100,SEA FREIGHT,1,"FOB San Antonio,TX",THIRD PARTY,,,,,,PO No. YM-8045,"Code 18052 - Less than 5%, no work order needed

All products packed in 25 Kg drums

Mark drums and paperwork with the following:
O/NO YM-8045
YCL SEOUL, KOREA  (verify from PO)
MADE IN U.S.A.

Send Korea Certificate of Origin and Letter of Confirmation to khchang@yeeyoung.co.kr and bella@yeeyoung.co.kr

Sea Freight Forwarder:
Intercargo Logistics
Houston office
Mr. Andy Park /Regional Director
11833 Trickey Rd., Houston TX 77067
Tel: 281-447-7764, Fax: 281-447-7780, Cell: 847-754-1487

Email the Invoice, Packing List, Certificate of Origin and Letter of Confimation to  andypark@intercargousa.com",,,1,"Yee Young Cerachem, Ltd.","4F, Yeeyoung Building, 196",,,.,.,.,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-11T11:36:30.3-04:00,2024-09-30T16:56:17.543-04:00,[],{},2024-04-01,2024-04-01
900039,Entered,0014214,Dongyu Usi,2024-08-02 04:00:00,2024-09-16T00:00:00-04:00,2024-09-16T00:00:00-04:00,True,True,False,False,6956.0,1,USI31243,0012,1,1,100,TRUCK,Jackyln Dongyu,Exworks-SanAntonioTx,COLLECT,,,,,,,"SAGE SO 0877882

Send Packng List and COA to jacklyn@dongyuusi.com prior to shipment 

Neutral labels only 
Labels should include Product name, Weight and Lot no. 

Material must have a minimum shlelf life of 18 momths form ship date

Invoices to be emailed to jacklyn@dongyuusi.com",,,-1,Dongyu Usi,Attn: Jackyln Dongyu,14831 Franklin Ave.,,Tustin,CA,92780,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-11T12:05:58.06-04:00,2024-09-13T17:02:56.28-04:00,[],{},2024-08-01,2024-07-29
900040,Entered,0013025,PGM of Texas LLC,2024-04-24 04:00:00,2024-09-10T00:00:00-04:00,2024-09-10T00:00:00-04:00,True,True,False,False,2010.8895,1,EMAIL  23APR24,0006,1,1,101,UPS GROUND,001,ExWorks San Antonio,PPD & ADDED,,,,,,,"SAGE SO 0873834

SPECIAL INSTRUCTIONS:

Email invoice to billing@pgmoftexas.com and CC
austin@pgmoftexas.com

250 g packed in bags

Please confirm shipment date to austin@pgmoftexas.com

Send copies of shipping docs  austin@pgmoftexas.com",,,3,PGM of Texas LLC,5252 Platinum Dr.,,,San Marcos,TX,78666,USA,(603) 393-3842,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,306,4100,Packaging Charge,N,204.31,4540,Freight,Y,,,,,,,,,,,,,,0,False,,2024-09-11T14:53:47.51-04:00,2024-09-12T10:23:36.173-04:00,[],{},2024-04-01,2024-04-22
900041,Entered,0012945,DC Fine Chemicals,2024-05-22 04:00:00,2024-11-21T00:00:00-05:00,2024-11-21T00:00:00-05:00,True,True,False,False,2307.6767,1,60 0000048591,00,1,1,100,AIR FREIGHT,,ExWorks-SanAntonioTx,THIRD PARTY,,,,,,PO No. 60 0000048591 - SO 0875242,"Label with gross, tare weight 

Certificate of Analysis stating should be sent by email immediately after shipping to the following address valentinaf@dcfinechemicals.com

Material should be from a single lot and have a remaining shelf life of minimum 1 year unless previously agreed with us in writing.

Send the SDS for each product together with both storage and transport conditions. 

Advise us of special handling requirements (for example, whether a product is hygroscopic, air sensitive requiring packing under inert gas, etc.).

Make sure that a copy of the invoice is always sent by email to accounting department at: antonio@dcfinechemicals.com

Purchase order No.60 0000048591 is to be included on all invoices. 

US FREIGHT Forwarder Link Logistics 
Claudia Perez 
CF@linklog.com 
AIRexportMIA@linklog.com",,,-1,DC Fine Chemicals,"Cobalt, 33",Alex Salillas,,Cornellà de Llobrega,.,.,SPAIN,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-11T16:29:05.357-04:00,2024-11-25T13:26:46.153-05:00,[],{},2024-05-01,2024-05-20
900042,Entered,0014273,"General Nano, LLC",2024-08-21 04:00:00,2024-09-17T00:00:00-04:00,2024-09-17T00:00:00-04:00,True,False,False,False,3030.2278,1,1130,00,1,1,100,FEDEX GROUND,,Exworks-San Antonio,COLLECT,,,,,,,"FedEx Acct.# 574795168 

Certificate of conformance and/or analysis with each shipment.

Supplier provided material that has a shelf life / expiration date shall be marked accordingly. The label shall include: 
Lot Number
Date of Manufacture
Date of Expiration

Veelo Technologies will not accept a raw material that has less than 80% of its shelf life remaining.

Invoices should be sent to accounting@veelotech.com",,,-1,"General Nano, LLC",dba Veelo Technolgies,10340 Julian Drive,,Cincinnati,OH,45215,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-12T10:05:36.62-04:00,2024-09-17T17:22:35.663-04:00,[],{},2024-08-01,2024-08-19
900043,Entered,0005455,Acros Organics B.V.,2024-07-24 04:00:00,2024-11-14T00:00:00-05:00,2024-11-13T00:00:00-05:00,True,False,False,False,5200.0,1,596882,0010,1,1,100,FEDEX INT'L,BEGEL,Exworks-SanAntonioTX,COLLECT,,,,,,SO - 0877486,"FedEx Acct No.:  1322-9880-7

All products must have at least 30% of the shelf-life remaining.
All shipping documents and labels must include the PO number 596882

Country of Origin must be listed on sales order and order confirmation 
(show this under the product description)

The following information must be on the outside of the packing:
Packing List 
Commercial Invoice with the correct value
Country of Origin: USA

Email Tech Data sheet to:
certificates.acros@thermo.com 
or acros.certificates@thermofisher.com

E-mail tracking number and a copy of the invoice to:  begel.importacros@thermofisher.com and begel.supplierinvoices@thermofisher.com

Containers must be clearly labelled with product name, Gross, Tare, and Net weights and lot number.",,,-1,Acros Organics B.V.,Janssen Pharmaceuticalaan 3a,B2440 Geel,,.,.,.,BEL,32-14-575211,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-12T10:27:45.5-04:00,2024-11-14T17:16:43.427-05:00,[],{},2024-07-01,2024-07-22
900044,Entered,0012928,Atlas Putty Products Company,2024-09-12 04:00:00,2024-10-03T00:00:00-04:00,2024-10-01T00:00:00-04:00,True,True,False,False,4729.5936,1,35706,0008,1,1,100,ESTES,01,Exworks-SanAntonioTx,THIRD PARTY,,,,,,,"Email order confirmation to purchasing@putty.com

Email purchasing@putty.com and Pete Luvich at pete.luvich@putty.com for pick up arrangements

Email TDS to coa@putty.com

Email invoices to jwitek@putty.com and pete.luvich@putty.com",,,-1,Atlas Putty Products Company,8351 185th Street,,,Tinley Park,IL,60487,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-12T10:37:45.627-04:00,2024-10-04T14:23:26.537-04:00,[],{},2024-09-01,2024-09-09
900045,Entered,0010177,"Technical Ordnance, Inc.",2024-07-11 04:00:00,2024-09-18T00:00:00-04:00,2024-09-18T00:00:00-04:00,True,False,False,False,4905.9,1,PRD117041,0010,1,1,100,UPS GROUND,,"EXW San Antonio, TX",COLLECT,,,,,,,"UPS Acct. No. 574-91X 

Tech data must be signed and include the 
Insp/Restest Date (calculated 36 mths after date of manufacture)

Email invoice to AP@techord.net

Email SDS to Rick Kolbeck at rkolbeck@techord.net    

Email Certificate of Compliance and TDS to Pamela Schmahl at Pamela.schmahl@techord.net and Kelli Bauman at Kelli.Bauman@techord.net

Include P.O. No. PRD117041 and Part No. 960099 on all shipping documents and labels   

Include Date of Manufacture and Retest Date on TDS",,,-1,"Technical Ordnance, Inc.",A Division of Amtec Corp,47600 180th Street,,Clear Lake,SD,57226,USA,(952) 446-1526,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-09-12T10:57:34.393-04:00,2024-09-19T08:49:22.53-04:00,[],{},2024-07-01,2024-07-08
